Industry,Work-life balance,Transparency,Toxic culture (R),Supportive culture,Strategy,Leadership,Innovation,Open to feedback,Agility,Ticker,Listing status,preperiod__prior_roa,preperiod__prior_revenue_growth,preperiod__prior_operating_margin,preperiod__prior_stock_return,preperiod__prior_stock_volatility,outcomes_longitudinal__forward_roa,outcomes_longitudinal__forward_operating_margin,outcomes_longitudinal__forward_revenue_growth,outcomes_longitudinal__secondary_no_washout_excess_tsr,outcomes_longitudinal__primary_three_month_washout_partial_excess_tsr,outcomes_longitudinal__sensitivity_six_month_washout_partial_excess_tsr,preculture_controls_longitudinal__publication_safe_roa_average,preculture_controls_longitudinal__publication_safe_roa_trend,preculture_controls_longitudinal__publication_safe_operating_margin_average,preculture_controls_longitudinal__publication_safe_operating_margin_trend,preculture_controls_longitudinal__publication_safe_revenue_growth_average,preculture_controls_longitudinal__publication_safe_assets_level,preculture_controls_longitudinal__publication_safe_leverage_level,preculture_controls_longitudinal__fiscal_period_revenue_growth_trend,preculture_controls_longitudinal__stock_2020_2022_avg_return,pre2023_headcount__publication_safe_log_headcount
Outsourcing & Staffing,0.019571007,,-0.006569056,-0.724814979,,-0.860933003,,,,ARMK,Public (direct listing),0.01289473398063814,0.13155659759266825,0.030348786160336295,0.1369286890549526,0.3315663863859933,0.026460597846226272,0.04315243492182831,0.14676332426486782,0.09153724466196667,0.036535680218972466,0.266372385056141,0.0032882141036380333,,0.023087941110441053,,0.13155659759266825,15082436000.0,0.5161890294114293,,0.004185294514910935,12.520427076897768
Restaurants & Fast Food,0.46402913,,0.454263793,-0.805451269,,0.811985893,,,,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
Business Services,2.733940247,-1.035334799,0.597732209,-1.907235745,0.61993692,0.69181817,,0.344229088,0.840609412,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-2.868733847,,-3.666976316,-0.666799099,,-1.013557278,,,,ATZAF,Public (direct listing),0.11014919422204066,,0.15791132253467413,,,,,,1.4935021718988906,0.9351615532920299,0.7816199300723792,0.11014919422204066,,0.15791132253467413,,,1424586000.0,0.3536402856689593,,,
Grocery Stores,-0.105816475,,0.36003875,0.178568102,,-0.595146792,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-0.858432429,,-0.259945953,-0.248087751,,0.206803984,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.316380686,,0.367069909,0.965561759,,-0.173065679,,,,ASOMY,Public (direct listing),-0.010277286529413728,0.006648766142437035,0.008484694525593802,-0.7993155725861583,0.7844349866983765,,,,-0.3939760910788065,-0.41477010406720305,-0.18977492168341914,0.017118247010904163,,0.02854870194889842,,0.006648766142437035,2996900000.0,0.2856284827655244,,-0.27483244272624724,
Insurance,0.989953992,-0.665019911,-0.337867607,-0.221958083,0.690516911,-0.207261497,,0.323258648,0.897584753,AIZ,Public (direct listing),0.008352130155538042,0.0005300561466881071,,-0.19458436975517823,0.29686947039022243,0.027906178657297647,,0.11258945998698766,-0.09455939191618512,0.03745134023888452,0.015148674007755991,0.01966769694767426,0.015915881114087375,,,0.004992983760254921,33911500000.0,,-0.0001315298042790532,0.021985218369179993,9.655026193237628
Outsourcing & Staffing,-0.57254737,,-0.191267206,0.043347681,,-0.085585429,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,-0.958265276,-0.065924815,0.723610277,0.312084852,0.049777156,0.111460763,1.409287356,-0.537738537,-0.311326166,AZN,Public (direct listing),0.034078542333882654,0.18531683459390114,0.10173389551532096,0.20599403125009252,0.27506056776388194,0.09133849268188682,0.23685037806714207,0.12511039152193115,0.25692480514195704,0.08542449071417435,-0.026349416868908904,0.0010629917523229217,,-0.0037148889542186706,,,105363000000.0,0.29125974013648054,,0.1318043519486217,5.225746673713202
Insurance,-1.245736045,-0.544860122,-1.361180224,-1.523955957,-0.710210938,-1.484825298,,-0.754647439,1.189034493,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Telecommunications,-1.146337177,0.507534906,-0.848402926,-1.441658665,0.055694004,-1.112321383,,-0.12512813,0.576881689,T,Public (direct listing),-0.02115908284163206,-0.09920321102970797,0.18975327353591573,-0.01697759342532168,0.27337553048565283,0.05333676715244274,0.198968547052082,0.036163229921357454,-0.2144237116467136,-0.34016229197690084,-0.2081096873631988,0.01725349347439223,0.005600922806000839,0.10994419938247786,-0.008011905637307672,-0.03446062298721375,551622000000.0,0.30663570343459834,-0.1164601514490548,-0.08091825934945059,9.392661928770137
Specialty Retail & Apparel,-0.089919346,,1.873310265,1.384596065,,0.921393749,,,,GAP,Subsidiary (proxy = parent listing),0.020061123736384297,,0.04859028194361128,-0.325623925807236,0.5979125676827692,0.07807649386222988,0.08441558441558442,0.009818076812012633,0.04047240284689235,-0.2675779880611082,-0.14056529061969048,0.030508937092382653,-0.0387608557110975,0.025827499305417407,-0.019817073619780756,0.012808599201115508,12761000000.0,,0.10992639988815016,-0.0786516967224918,11.48246625748552
Software & IT Services,0.068900338,-0.397432688,0.350770668,-0.867618692,0.089696685,0.033488521,-0.36518918,0.512491071,0.098018969,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,1.120634035,0.646464409,0.995772184,1.212603122,-0.533711933,0.374721959,-0.759160303,0.13541062,-1.797364908,ADSK,Public (direct listing),0.05774369699082142,,0.1409028727770178,-0.3042249913259214,0.4747915811990901,0.12597679374852,0.27001465299054217,0.18432333129210043,-0.33931701693388217,-0.4942031584434067,-0.4056647819289039,0.0603346160915934,0.03557445710586118,0.10044939829077087,0.05127983630915987,0.19633555525543311,8606800000.0,0.3078960821675884,-0.058453253215804295,0.0771797311790637,9.441452092939569
Specialty Retail & Apparel,-1.550264403,,-0.657136239,-0.655691012,,-0.285419076,,,,AN,Public (direct listing),0.13692257224370508,0.0441495124593716,0.07419307022419863,-0.06630096983307865,0.43912110787769926,0.04782784792294011,0.04649530245770757,-0.020671409781178984,-0.06543751658038999,-0.3161702196406192,-0.29856174094894805,0.07826469625955575,0.05541823259336833,0.04661657475049705,0.01751220301607293,0.11157964529666053,8943600000.0,,0.04423714134006662,0.3611804954571724,10.00784756786037
Specialty Retail & Apparel,0.389127219,,-0.009568849,-0.884160659,,-0.063882722,,,,AZO,Public (direct listing),0.15905709725334324,0.11091531304544855,0.20124801334955264,0.19581957077221968,0.2984385675122557,0.12503252633927117,0.18024668169421573,0.08435985708074578,-0.33895490010999574,-0.4470375875176654,-0.4473197953229072,0.1480340302770249,0.0016265622125566433,0.19517823544589816,0.0053224989518192425,0.11126971485271457,15275043000.0,,0.02308069083828126,0.32609211938437827,6.415096959171596
Software & IT Services,0.127447744,-0.423828141,0.343388236,0.555148551,-0.083555488,-0.190089481,-0.267421677,0.957714287,0.923552789,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,-0.207596362,1.606210088,0.597814873,0.698342718,0.041725878,-0.003319385,,0.13331381,-1.25287717,AVVIY,Public (direct listing),-0.003394889254254917,-1.5923118898926818,,-0.10251734729461526,0.3598225291341131,,,,0.09837036974807134,-0.20648704422345188,-0.22993907277062853,0.005586433434491538,,,,,351924000000.0,0.02086814198520135,,0.028021433831196412,
Insurance,0.157011478,0.907422104,0.660498369,0.500433945,0.633101518,0.27791854,,0.608053269,-1.081735916,AXAHY,Public (direct listing),0.007928165587594403,-0.27066396877126386,,-0.0338991060643844,0.32181766989497057,,,,-0.04236339781505705,-0.23470105655718676,-0.11625844632341265,0.009974687214102955,,,,,731251000000.0,0.09816191704353225,,0.06681836980761428,
Outsourcing & Staffing,0.849967848,,0.103064984,0.767712532,,0.596914627,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
General Retail,-1.039224814,,-0.794654744,-0.172993378,,-1.338054357,,,,BMRRY,Public (direct listing),0.1159978009895547,,0.13053712818317997,-0.38590483578148427,0.4235338525589971,,,,-0.5836447510468739,-0.6567537261368663,-0.4937928258743599,0.1159978009895547,,0.13053712818317997,,,3638000000.0,0.622869708631116,,0.15702780258719218,
Industrials,0.894728392,-0.428412005,-0.076724145,-0.3428248,0.549207519,0.041783689,-0.709894131,-0.713144397,-1.184216707,BAESY,Public (direct listing),0.05056894030894412,0.08898109727985237,0.09930379151378305,0.43103673297344547,0.2934276283286322,,,,0.28670528247707416,-0.16304592824522057,-0.1311116106789636,0.06478717523493643,,0.09727985246657446,,,27135000000.0,0.23423622627602728,,0.1772135124888328,
Business Consulting,-1.353256493,1.039729695,1.320038434,2.328279828,1.520183746,1.428968755,,1.635764819,1.135438869,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,0.443750306,-0.757470785,0.276479893,0.878769248,0.337780658,0.398739046,,1.335795336,0.222869192,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.541025056,,0.763019415,0.306734394,,1.294567335,,,,GAP,Subsidiary (proxy = parent listing),0.020061123736384297,,0.04859028194361128,-0.325623925807236,0.5979125676827692,0.07807649386222988,0.08441558441558442,0.009818076812012633,0.04047240284689235,-0.2675779880611082,-0.14056529061969048,0.030508937092382653,-0.0387608557110975,0.025827499305417407,-0.019817073619780756,0.012808599201115508,12761000000.0,,0.10992639988815016,-0.0786516967224918,11.48246625748552
Financial Services,-0.573314902,0.652341233,0.1192336,-0.574160735,0.677875349,-0.118439715,,0.388649761,0.458846021,BAC,Public (direct listing),0.009021506697800172,0.06550110533816622,,-0.30671076087047966,0.32188621384820526,0.009219080183194934,,0.07168902892342555,0.10249768693091843,-0.1470309609770668,-0.10905454124136815,0.009234894457065115,-0.0005899224962712424,,,-0.010364558687803338,3169495000000.0,0.08837906354166832,0.06407316018300481,0.039063073121604695,
Financial Services,1.027042575,-0.013664461,0.759550964,0.289126555,0.498592272,0.541473449,,0.41095953,-0.339970005,BKRIY,Public (direct listing),0.0056407567904757485,0.04665111629456842,,0.5960696688736533,0.5874803584248754,,,,0.46584481605598627,0.24984731227220003,0.09881402646498261,0.006749620011850478,,,,,155268000000.0,0.15157662879666126,,0.26648785114694906,
Financial Services,0.081170727,1.315003316,0.767920233,1.010090759,0.976538168,0.440569474,,1.366070001,0.237486882,NTIOF,Public (direct listing),0.00838163174320107,0.08030098831985621,,-0.10033972486807252,0.28404136825882753,0.007839720884178407,,0.06823787338996978,0.41244762685513914,0.21695573627269593,0.23736063618444914,0.00860562827019342,,,,0.08030098831985621,403740000000.0,0.11115321741714965,,0.12990781884571434,
Financial Services,0.192062453,0.130628053,0.566481522,0.292772598,0.176344513,0.017147916,,0.282276114,-1.112668172,BCS,Public (direct listing),0.003916234337209709,0.13970119340439102,,-0.2825847139954415,0.4124318988127228,0.00448567793302534,,0.05889220391749905,0.42376639919414094,0.1289847512876212,0.06677066462192704,0.0050632637065344205,,,,,1384285000000.0,0.12034371534763434,,-0.006070269234743075,11.06819964290876
Specialty Retail & Apparel,0.320014691,,0.91301847,0.591588149,,1.313643072,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Industrials,0.023459634,0.055722094,-0.332929496,-0.483012634,0.461813616,-0.263591589,-0.794351305,0.341427352,-1.4333769,BASFY,Public (direct listing),-0.007422577895634056,0.11105880556757164,0.084292372347613,-0.29229993882271266,0.4007449730224108,,,,0.0684111527005502,0.008924536984987963,0.08425686024757706,0.0632045134637172,,0.10014249726456144,,,87383000000.0,0.21898996372292093,,-0.07392871486256018,
Restaurants & Fast Food,1.635690759,,0.518931463,-0.517004501,,0.939951416,,,,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.302506081,,-0.400836689,0.010605947,,-0.721673263,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-1.261564037,,0.824889975,0.579445922,,0.546892567,,,,BBWI,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.186777707,-0.564184765,-0.615512135,-0.897003368,-0.364245621,-0.558244478,-1.526257665,-0.235436413,-0.383835675,BAX,Public (direct listing),-0.08601124191324637,-0.1719907788572369,-0.003281296609326837,-0.4096301968203544,0.3061655870218137,-0.05355183261394396,0.016342756183745585,0.028952380952381063,-0.7262205706550533,-0.6298691451491891,-0.333107234563098,0.049457737731657986,-0.00835840772816711,0.14271951408300124,-0.011098753414482757,0.061274422763001435,33521000000.0,0.5296381372870738,0.07740445475213185,-0.12383911536658405,11.002099841204238
Life Sciences & Biopharma,1.210592672,-0.32112866,0.712385449,1.034662024,-0.763629083,0.499849069,-0.109789304,0.716877851,-1.425684831,BAYRY,Public (direct listing),0.03323270097776212,0.15104013066854205,0.14452393622262955,-0.0415966052328115,0.3446362165182388,-0.020439360938162874,0.16230493788957165,-0.02423933614791085,0.7592732100205146,0.11851797052139257,0.07799686793530758,0.008316630766543858,,0.156734193870375,,,120241000000.0,0.3287647308322452,,-0.11627781718782988,
Media & Entertainment,0.412236743,0.966037071,0.653596235,0.164407873,0.337817999,0.466560122,0.984461573,0.475395382,-2.123731666,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Consulting,-1.296793438,0.922563324,1.492334855,1.045789254,1.028631306,0.894229816,,0.633161742,0.650024745,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.826930584,-0.003146179,0.029537267,0.48777176,0.180367282,0.294670046,-0.430989877,-0.212297718,-0.925957039,BDX,Public (direct listing),0.03360788906940718,-0.013642778736082772,0.13116057233704292,0.03187155533205632,0.2430411244007118,0.021083835108846687,0.14476270710474587,0.05223214285714284,-0.33571339017779356,-0.16479531030618388,-0.14657570054201208,0.02811144387803452,0.005202164371580109,0.11191473793697423,0.010895770036509858,0.03495189311137722,52934000000.0,,-0.02902516030832645,-0.002997242688375571,11.25156070083582
Business Services,-1.090291848,1.200533411,0.811502332,1.337448982,0.994016955,1.263342201,,1.465587332,0.72031226,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,-0.431419737,,0.397904897,1.687961526,,0.91578315,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,1.763140457,,1.332281927,0.81796155,,0.837354238,,,,BBBYQ,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
General Retail,-0.626948258,,-0.367690894,-0.04073867,,-0.629250581,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Telecommunications,0.125859789,1.024096376,1.156577933,1.002547308,1.445626478,1.314047869,,1.64146125,-0.659996762,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.148204931,,0.741159229,0.399781066,,0.316868517,,,,BBY,Public (direct listing),0.1401965265082267,,0.058055292594810765,-0.1828863860484793,0.45384544889386386,0.07422198412311888,0.04259436215957955,0.019276833580472275,-0.20378293177731965,-0.08679396972219178,-0.10167275599861902,0.11170355656887307,0.007561083073569478,0.04991276896020147,0.004775673818357895,0.06531353784163008,17504000000.0,0.0007426873857404022,0.03874589138753141,0.010557734923809958,
Travel & Leisure,1.016974604,,1.144812435,-0.61662224,,2.411744251,,,,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
General Retail,0.678309803,,0.941139014,-0.303729597,,0.398691795,,,,BIGGQ,Public (direct listing),0.045267773683029845,,0.038828550631539706,-0.6798787994291209,0.7304120827923323,,,,-1.2965767093339204,-1.2083663054714409,1.1950487472379772,0.045267773683029845,,0.038828550631539706,,,3927253000.0,0.46250063339438535,,0.015009817081232538,
Consumer Products,-1.057968198,-0.916565442,-0.834503848,-1.534407686,0.74677737,-1.632064242,,-1.897422076,0.752078655,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.848448959,-2.233156781,1.087380073,1.117588399,-2.507716444,-0.661067876,1.453897616,0.835456499,-0.0028385,BIIB,Public (direct listing),0.1240892559694715,-0.07360426892011251,0.28524387127214107,0.1785042178803964,0.46019605298770194,0.047119919835343034,0.2318111377221406,0.019251336898395754,0.17129972777383418,0.27051452137105647,0.13262728247688438,0.1479627227949439,-0.07552281516370143,0.3623100850779308,-0.11557269344625526,-0.12405045581371865,23877300000.0,0.26276002730626996,-0.004346073421924764,-0.015342190615143894,
Restaurants & Fast Food,0.511884746,,-1.414195347,-0.359801013,,-1.477319648,,,,BJRI,Public (direct listing),0.0038970401234508885,0.1811233829912109,0.0005607799826469749,-0.20865280290936472,0.5664233554534824,0.04367517487303671,0.03210383240696786,0.02915456084236423,-0.13879163701560993,-0.21019398556345892,0.40080621004838224,0.014292825091034286,-0.03799405620002682,-0.008093253698278574,-0.042586143767972914,0.03547990299784435,1035166000.0,0.04830143184764569,0.17823163209582985,-0.10335839803461018,9.95227771670556
General Retail,0.28429722,,-1.829659923,-1.203191492,,-2.04435588,,,,BJ,Public (direct listing),0.07526194703940486,,0.03793205403010037,0.0205732196323265,0.4190873065875347,0.0756308235964172,0.039121585049795154,0.09857740871562015,-0.4603818394853485,-0.439654812558393,-0.19866344923102364,0.05696746238132254,0.01502092182580877,0.03217511992066513,0.005605792073996033,0.08801591574671819,5668894000.0,0.0,0.03304511823652319,0.4834104388310843,
Financial Services,-0.877537395,0.302001114,0.446171472,-0.050728214,0.51718978,0.294197945,,0.582836982,-0.034228038,BLK,Public (direct listing),0.04402013126126433,-0.07747496644988128,0.3623342471884966,-0.1892818165656226,0.3659726594431637,0.038528643166555535,0.3270145877213511,0.2695223654283547,-0.10987371281260261,-0.22825041212161223,-0.2112316643251152,0.038657565117132225,,0.3845359760503768,,,152648000000.0,0.06104239819715948,,0.18889756624954301,
Financial Services,2.018317501,1.099573778,0.971805038,0.024544709,-4.425877357,-0.845729065,,-0.000323525,-0.112904682,XYZ,Public (direct listing),-0.017240821901560816,-0.0073390244141353644,-0.001555934439934046,-0.5875482737691499,0.8874559751383556,0.020750677949675164,0.11744055064285595,0.04938688061740226,-0.1321107441484679,-0.12724070065808446,-0.10667676745682075,0.03867523719293736,-0.03527602563561835,0.004258526362483143,0.001744063160338486,0.9372608366990237,13925764000.0,3.267325225387993e-05,-0.5111563054605777,0.5076894151615959,
